TeamID,PlayerID,Leg,Period,X1 Pixels,Y1 Pixels,X2,Y2,X1 Metres,Y1 Metres,Quality,Type,Column,Line,Distance,MatchTime,OwnScoreBefore,OwnScoreAfter,OppScore,Year
TMHUXG2MYR,PL3PT5R5RC,1,14,336,440,190,600,56.0,73.3,2,1,12,6,34,73:47:56,33,33,7,2010
TMHUXG2MYR,PL3PT5R5RC,1,15,82,454,197,600,13.7,75.7,1,1,3,5,32,80:41:32,38,40,7,2010
TMHUXG2MYR,PL3PT5R5RC,1,2,182,384,212,600,30.3,64.0,1,2,7,8,36,0.239259259,0,3,0,2010
TMHUXG2MYR,PL3PT5R5RC,1,2,401,452,210,608,66.8,75.3,1,1,14,5,40,0.385787037,8,10,0,2010
TMHUXG2MYR,PL3PT5R5RC,1,7,175,521,211,603,29.2,86.8,1,1,6,3,14,28:19:36,15,17,0,2010
TMHUXG2MYR,PL3PT5R5RC,1,11,409,449,195,611,68.2,74.8,1,1,14,6,42,56:43:28,25,27,7,2010
TMHUXG2MYR,PL3PT5R5RC,1,14,92,450,215,605,15.3,75.0,1,2,4,5,32,71:17:20,27,30,7,2010
TMHUXG2MYR,PLNTRFZWKX,1,4,262,392,237,634,43.7,65.3,2,2,9,7,36,21:33:12,0,0,9,2010
TMHUXG2MYR,PLNTRFZWKX,1,8,389,450,234,600,64.8,75.0,2,1,13,5,39,38:29:80,5,5,15,2010
TMHUXG2MYR,PL3PT5R5RC,1,5,89,445,211,599,14.8,74.2,1,2,3,6,33,27:47:96,0,3,10,2010
TMHUXG2MYR,PL3PT5R5RC,1,10,78,410,218,601,13.0,68.3,1,2,3,7,39,52:09:48,3,6,20,2010
TMHUXG2MYR,PL3PT5R5RC,1,11,202,532,208,601,33.7,88.7,1,1,7,3,11,58:06:00,11,13,20,2010
TMHUXG2MYR,PL3PT5R5RC,1,12,143,524,206,602,23.8,87.3,1,1,5,3,17,65:35:44,18,20,20,2010
TMYU6VK0UC,PLKDC9X5JZ,3,1,113,334,208,601,18.8,55.7,1,2,4,9,47,2:48:28,0,3,0,2010
TMYU6VK0UC,PLKDC9X5JZ,3,3,104,445,208,601,17.3,74.2,1,1,4,6,31,0.508703704,8,10,0,2010
TMYU6VK0UC,PLKDC9X5JZ,3,6,60,423,220,604,10.0,70.5,1,1,2,6,39,32:44:88,15,17,0,2010
TMYU6VK0UC,PLKDC9X5JZ,3,10,383,428,230,643,63.8,71.3,2,1,13,6,41,55:46:20,22,22,13,2010
TMYU6VK0UC,PLKDC9X5JZ,3,11,79,448,215,602,13.2,74.7,1,1,3,6,33,66:11:36,27,29,13,2010
TMYU6VK0UC,PLKDC9X5JZ,3,13,74,433,214,608,12.3,72.2,1,2,3,6,36,77:46:64,29,32,16,2010
TMNAWNGA41,PLK0VM59M6,3,3,276,479,212,601,46.0,79.8,1,2,10,5,23,11:04:52,0,3,0,2010
TMNAWNGA41,PLK0VM59M6,3,6,334,463,199,606,55.7,77.2,1,2,12,5,31,35:30:72,3,6,8,2010
TMNAWNGA41,PLK0VM59M6,3,10,241,452,210,601,40.2,75.3,1,2,9,5,25,60:48:64,6,9,18,2010
TMNAWNGA41,PLK0VM59M6,3,3,159,515,212,602,26.5,85.8,1,1,6,3,17,9:24:16,5,7,0,2010
TMNAWNGA41,PLK0VM59M6,3,4,4,455,179,601,0.7,75.8,2,1,1,5,42,22:41:12,15,15,3,2010
TMNAWNGA41,PLJW2536ZX,3,5,353,413,209,601,58.8,68.8,1,2,12,7,39,28:11:00,15,18,6,2010
TMNAWNGA41,PLJW2536ZX,3,8,292,498,212,600,48.7,83.0,1,2,10,4,22,50:38:24,18,21,9,2010
TMNAWNGA41,PLJW2536ZX,3,4,321,479,194,615,53.5,79.8,1,2,11,5,27,0.900231481,0,3,6,2010
TMNAWNGA41,PLJW2536ZX,3,6,67,415,211,601,11.2,69.2,1,2,3,7,39,32:50:04,3,6,6,2010
TMNAWNGA41,PLJW2536ZX,3,7,377,468,226,643,62.8,78.0,2,2,13,5,35,40:14:68,6,6,6,2010
TMNAWNGA41,PLJW2536ZX,3,12,167,409,210,602,27.8,68.2,1,2,6,7,33,70:18:64,9,12,9,2010
TMNAWNGA41,PLJW2536ZX,3,1,197,341,200,599,32.8,56.8,1,2,7,9,43,0.28212963,0,3,0,2010
TMNAWNGA41,PLJW2536ZX,3,3,293,510,215,602,48.8,85.0,1,2,10,3,20,19:31:56,3,6,3,2010
TMNAWNGA41,PLJW2536ZX,3,10,399,426,211,602,66.5,71.0,1,2,14,6,43,57:21:00,9,12,12,2010
TMNAWNGA41,PLJW2536ZX,3,10,272,392,227,597,45.3,65.3,2,2,10,7,36,60:53:76,12,12,12,2010
TMNAWNGA41,PLJW2536ZX,3,13,42,363,228,601,7.0,60.5,2,2,2,8,48,81:42:20,12,12,15,2010
TMNAWNGA41,PLJW2536ZX,3,13,220,549,212,617,36.7,91.5,1,2,8,2,9,83:20:08,12,15,15,2010
TMNAWNGA41,PLJW2536ZX,3,2,214,555,208,603,35.7,92.5,1,2,8,2,8,6:11:48,0,3,0,2010
TMNAWNGA41,PLJW2536ZX,3,3,10,458,299,641,1.7,76.3,2,1,1,5,41,16:31:16,8,8,7,2010
TMNAWNGA41,PLJW2536ZX,3,8,219,492,207,603,36.5,82.0,1,2,8,4,18,40:21:12,8,11,7,2010
TMNAWNGA41,PLJW2536ZX,3,10,191,386,217,602,31.8,64.3,1,2,7,8,36,52:13:92,14,17,7,2010
TMNAWNGA41,PLJW2536ZX,3,13,163,304,234,598,27.2,50.7,2,2,6,10,50,64:30:00,17,17,10,2010
TMNAWNGA41,PLJW2536ZX,3,15,133,423,209,600,22.2,70.5,1,2,5,6,32,81:24:60,17,20,17,2010
TMNAWNGA41,PLJW2536ZX,3,16,19,458,19,458,3.2,76.3,1,2,1,5,40,87:24:64,20,23,20,2010
TMNAWNGA41,PLK0VM59M6,3,11,140,468,202,603,23.3,78.0,1,2,5,5,25,52:03:16,0,3,3,2010
TMNAWNGA41,PLK0VM59M6,3,14,348,459,204,638,58.0,76.5,2,2,12,5,33,72:56:72,3,3,6,2010
TMNAWNGA41,PLCW9YIL8S,3,16,332,466,203,609,55.3,77.7,1,1,12,5,30,84:15:44,8,10,6,2010
TMNAWNGA41,PLJW2536ZX,3,1,337,448,210,604,56.2,74.7,1,2,12,6,33,0.106944444,0,3,0,2010
TMNAWNGA41,PLJW2536ZX,3,3,247,505,209,601,41.2,84.2,1,1,9,4,17,10:54:28,8,10,0,2010
TMNAWNGA41,PLJW2536ZX,3,8,177,500,206,599,29.5,83.3,1,2,6,4,18,44:04:60,10,13,7,2010
TMNAWNGA41,PLJW2536ZX,3,11,326,445,202,601,54.3,74.2,1,1,11,6,32,60:21:12,18,20,12,2010
TMNAWNGA41,PLJW2536ZX,3,11,189,354,212,601,31.5,59.0,1,2,7,9,41,62:27:04,20,23,12,2010
TMNAWNGA41,PLJW2536ZX,3,12,389,458,222,643,64.8,76.3,2,2,13,5,38,67:51:00,23,23,12,2010
TMNAWNGA41,PLCW9YIL8S,3,12,142,367,266,613,23.7,61.2,2,2,5,8,40,74:29:28,23,23,12,2010
TMOYC3RWQM,PLOS9XTOGN,3,6,360,413,206,602,60.0,68.8,1,2,12,7,40,32:52:16,0,3,12,2010
TMOYC3RWQM,PLOS9XTOGN,3,8,362,388,208,605,60.3,64.7,1,2,13,8,43,47:02:76,3,6,15,2010
TMOYC3RWQM,PLEAVT8K06,3,11,338,461,200,602,56.3,76.8,1,1,12,5,31,68:38:72,11,13,39,2010
TMOYC3RWQM,PLEAVT8K06,3,15,231,533,211,604,38.5,88.8,1,1,8,3,12,88:27:96,18,20,39,2010
TMOYC3RWQM,PLOS9XTOGN,3,1,272,347,176,642,45.3,57.8,2,2,10,9,43,5:08:52,0,0,3,2010
TMOYC3RWQM,PLOS9XTOGN,3,6,200,525,206,602,33.3,87.5,1,1,7,3,13,30:38:40,5,7,13,2010
TMOYC3RWQM,PLOS6ZLE6K,3,1,187,311,211,600,31.2,51.8,1,2,7,10,48,3:46:24,0,3,0,2010
TMOYC3RWQM,PLCWI64CIY,3,4,115,484,211,606,19.2,80.7,1,2,4,4,25,0.705138889,3,6,0,2010
TMOYC3RWQM,PLCWI64CIY,3,4,121,421,256,641,20.2,70.2,2,2,5,6,33,20:59:36,6,6,0,2010
TMOYC3RWQM,PLCWI64CIY,3,12,227,483,209,600,37.8,80.5,1,2,8,4,20,63:58:40,6,9,8,2010
TMOYC3RWQM,PLOS9XTOGN,3,2,76,308,214,601,12.7,51.3,1,2,3,10,54,7:13:08,0,3,0,2010
TMOYC3RWQM,PLOS9XTOGN,3,2,212,306,200,600,35.3,51.0,1,2,8,10,49,10:23:20,3,6,0,2010
TMOYC3RWQM,PLOS9XTOGN,3,4,145,313,208,601,24.2,52.2,1,2,5,10,49,19:00:36,6,9,0,2010
TMOYC3RWQM,PLOS9XTOGN,3,5,161,513,214,602,26.8,85.5,1,2,6,3,17,28:30:80,9,12,0,2010
TMOYC3RWQM,PLOS9XTOGN,3,12,118,341,202,601,19.7,56.8,1,2,4,9,46,68:14:64,15,18,5,2010
TMT2PNJKA3,PLFOY4DD1V,3,1,373,460,232,643,62.2,76.7,2,2,13,5,36,3:46:40,0,0,0,2010
TMT2PNJKA3,PLFOY4DD1V,3,2,324,457,248,643,54.0,76.2,2,2,11,5,30,9:46:08,0,0,7,2010
TMT2PNJKA3,PLFOY4DD1V,3,8,412,431,209,603,68.7,71.8,1,1,14,6,44,42:34:80,5,7,10,2010
TMT2PNJKA3,PLFOY4DD1V,3,2,296,450,216,600,49.3,75.0,1,1,10,5,29,0.406944444,5,7,5,2010
TMT2PNJKA3,PLFOY4DD1V,3,8,209,518,211,602,34.8,86.3,1,1,7,3,14,42:09:60,12,14,8,2010
TMVWWUSXLM,PLCDYK0X65,3,2,343,369,175,608,57.2,61.5,2,2,12,8,44,6:18:52,0,0,0,2010
TMVWWUSXLM,PLCDYK0X65,3,4,80,328,263,619,13.3,54.7,2,2,3,10,50,24:33:12,0,0,3,2010
TMVWWUSXLM,PLD84U89YJ,3,5,81,337,217,609,13.5,56.2,1,2,3,9,49,30:31:80,0,3,3,2010
TMVWWUSXLM,PLD84U89YJ,3,10,76,449,212,601,12.7,74.8,1,1,3,6,34,55:55:76,8,10,20,2010
TMVWWUSXLM,PLD84U89YJ,3,11,110,347,216,582,18.3,57.8,2,2,4,9,45,58:34:12,10,10,20,2010
TMVWWUSXLM,PLD84U89YJ,3,15,253,536,211,601,42.2,89.3,1,1,9,3,13,81:44:52,15,17,20,2010
TMVWWUSXLM,PLD84U89YJ,3,3,382,449,206,603,63.7,74.8,1,2,13,6,38,0.663935185,0,3,7,2010
TMVWWUSXLM,PLD84U89YJ,3,5,320,358,203,600,53.3,59.7,1,2,11,9,44,24:57:68,3,6,15,2010
TMVWWUSXLM,PLD84U89YJ,3,6,334,437,157,640,55.7,72.8,2,2,12,6,34,31:32:96,6,6,18,2010
TMVWWUSXLM,PLD84U89YJ,3,8,40,449,219,602,6.7,74.8,1,2,2,6,38,48:14:60,6,9,18,2010
TMVWWUSXLM,PLD84U89YJ,3,12,413,458,188,643,68.8,76.3,2,1,14,5,41,66:39:56,14,14,21,2010
TMVWWUSXLM,PLD84U89YJ,3,15,282,512,214,600,47.0,85.3,1,1,10,3,19,90:32:48,19,21,24,2010
TMVWWUSXLM,PLD84U89YJ,3,16,192,539,212,600,32.0,89.8,1,2,7,3,11,93:52:72,21,24,24,2010
TMVWWUSXLM,PLD84U89YJ,3,16,212,539,211,601,35.3,89.8,1,1,8,3,10,96:35:88,29,31,24,2010
TMVWWUSXLM,PLD84U89YJ,3,10,209,519,212,604,34.8,86.5,1,2,7,3,14,51:33:56,0,3,20,2010
TMVWWUSXLM,PLD84U89YJ,3,10,68,454,215,604,11.3,75.7,1,2,3,5,34,55:30:12,3,6,20,2010
TMVWWUSXLM,PLD84U89YJ,3,13,14,458,212,604,2.3,76.3,1,1,1,5,40,68:48:28,11,13,20,2010
TMVWWUSXLM,PLD84U89YJ,3,16,79,443,225,599,13.2,73.8,1,1,3,6,34,88:43:04,18,20,26,2010
TMVWWUSXLM,PLD84U89YJ,3,2,118,485,220,607,19.7,80.8,1,2,4,4,25,9:44:04,0,3,0,2010
TMVWWUSXLM,PLD84U89YJ,3,3,127,367,240,610,21.2,61.2,2,2,5,8,41,0.566111111,3,3,0,2010
TMVWWUSXLM,PLD84U89YJ,3,7,194,530,211,600,32.3,88.3,1,2,7,3,12,38:35:24,3,6,16,2010
TMVWWUSXLM,PLD84U89YJ,3,11,236,501,210,607,39.3,83.5,1,2,8,4,17,56:33:68,6,9,19,2010
TMVWWUSXLM,PLD84U89YJ,3,12,147,464,211,600,24.5,77.3,1,2,5,5,25,66:16:32,9,12,24,2010
TMVWWUSXLM,PLD84U89YJ,3,2,119,497,217,601,19.8,82.8,1,2,4,4,23,9:55:24,0,3,0,2010
TMVWWUSXLM,PLD84U89YJ,3,5,136,386,213,602,22.7,64.3,1,2,5,8,38,25:56:84,3,6,0,2010
TMVWWUSXLM,PLD84U89YJ,3,7,79,360,209,600,13.2,60.0,1,2,3,8,46,36:51:36,6,9,0,2010
TMVWWUSXLM,PLD84U89YJ,3,8,154,521,210,600,25.7,86.8,1,2,6,3,16,40:17:52,9,12,0,2010
TMVWWUSXLM,PLD84U89YJ,3,12,20,447,224,606,3.3,74.5,1,1,1,6,41,60:02:28,17,19,0,2010
TMVWWUSXLM,PLD84U89YJ,3,12,280,526,210,607,46.7,87.7,1,1,10,3,17,65:51:84,24,26,0,2010
TMVWWUSXLM,PLD84U89YJ,3,14,191,548,207,600,31.8,91.3,1,1,7,2,9,79:16:88,31,33,3,2010
TMVWWUSXLM,PLCDYK0X65,3,8,50,451,209,604,8.3,75.2,1,1,2,5,36,38:38:76,5,7,3,2010
TMVWWUSXLM,PLCDYK0X65,3,9,132,489,212,604,22.0,81.5,1,1,5,4,23,40:48:44,12,14,3,2010
TMVWWUSXLM,PLCDYK0X65,3,9,205,379,210,622,34.2,63.2,1,2,7,8,37,46:00:60,14,17,3,2010
TMVWWUSXLM,PLCDYK0X65,3,11,119,406,207,609,19.8,67.7,1,2,4,7,36,56:27:00,17,20,3,2010
TMVWWUSXLM,PLCDYK0X65,3,15,52,451,182,601,8.7,75.2,2,1,2,5,36,79:19:44,25,25,6,2010
TMVWWUSXLM,PLCDYK0X65,3,16,166,380,208,603,27.7,63.3,1,2,6,8,37,90:41:92,25,28,13,2010
TM06NKWFG3,PL45BM1ENF,3,1,376,430,154,622,62.7,71.7,2,2,13,6,40,0.12162037,0,0,0,2011
TM06NKWFG3,PL45BM1ENF,3,7,371,433,194,602,61.8,72.2,1,2,13,6,39,30:31:04,0,3,0,2011
TM06NKWFG3,PL45BM1ENF,3,8,61,454,218,643,10.2,75.7,2,2,3,5,35,35:07:52,3,3,0,2011
TM06NKWFG3,PL45BM1ENF,3,14,202,520,209,599,33.7,86.7,1,2,7,3,13,65:57:48,3,6,20,2011
TM06NKWFG3,PL45BM1ENF,3,16,339,464,210,604,56.5,77.3,1,1,12,5,31,86:14:76,11,13,25,2011
TM06NKWFG3,PL45BM1ENF,3,2,256,528,203,600,42.7,88.0,1,2,9,3,14,0.306435185,0,3,0,2011
TM06NKWFG3,PLLY8OZCYW,3,2,94,340,240,624,15.7,56.7,2,2,4,9,47,9:14:16,3,3,0,2011
TM06NKWFG3,PLLY8OZCYW,3,3,289,319,223,644,48.2,53.2,2,2,10,10,49,18:39:08,3,3,3,2011
TM06NKWFG3,PL45BM1ENF,3,4,386,366,221,643,64.3,61.0,2,2,13,8,49,21:01:48,3,3,3,2011
TM06NKWFG3,PLLY8OZCYW,3,4,316,356,213,604,52.7,59.3,1,2,11,9,44,23:42:40,3,6,3,2011
TM06NKWFG3,PLLY8OZCYW,3,7,41,298,154,643,6.8,49.7,2,2,2,11,58,39:24:32,6,6,3,2011
TM06NKWFG3,PLLY8OZCYW,3,10,81,461,211,602,13.5,76.8,1,2,3,5,32,52:28:04,6,9,3,2011
TM06NKWFG3,PLLY8OZCYW,3,10,77,312,244,626,12.8,52.0,2,2,3,10,53,57:06:68,9,9,3,2011
TM06NKWFG3,PLLY8OZCYW,3,12,51,421,221,643,8.5,70.2,2,2,2,6,40,65:18:68,9,9,3,2011
TM06NKWFG3,PLLY8OZCYW,3,1,279,406,165,643,46.5,67.7,2,2,10,7,34,3:08:24,0,0,0,2011
TM06NKWFG3,PLLY8OZCYW,3,2,135,491,205,601,22.5,81.8,1,1,5,4,22,5:46:20,5,7,0,2011
TM06NKWFG3,PLLY8OZCYW,3,2,308,485,196,608,51.3,80.8,1,1,11,4,25,9:14:44,12,14,0,2011
TM06NKWFG3,PLLY8OZCYW,3,4,343,486,173,613,57.2,81.0,2,1,12,4,29,21:12:00,19,19,3,2011
TM06NKWFG3,PLLY8OZCYW,3,6,212,535,210,604,35.3,89.2,1,1,8,3,11,30:44:48,24,26,3,2011
TM06NKWFG3,PLLY8OZCYW,3,8,167,367,171,642,27.8,61.2,2,2,6,8,39,46:08:00,26,26,8,2011
TM06NKWFG3,PLLY8OZCYW,3,9,183,431,203,599,30.5,71.8,1,2,7,6,29,47:46:28,26,29,8,2011
TM06NKWFG3,PLLY8OZCYW,3,13,208,521,209,605,34.7,86.8,1,1,7,3,13,73:36:72,34,36,8,2011
TM06NKWFG3,PLLY8OZCYW,3,14,371,448,193,600,61.8,74.7,1,1,13,6,37,81:48:12,41,43,8,2011
TM06NKWFG3,PL45BM1ENF,3,3,48,372,227,599,8.0,62.0,2,2,2,8,47,16:47:32,0,0,0,2011
TM06NKWFG3,PL45BM1ENF,3,3,199,496,209,601,33.2,82.7,1,2,7,4,17,18:49:32,0,3,0,2011
TM06NKWFG3,PLLY8OZCYW,3,4,332,321,218,626,55.3,53.5,2,2,12,10,51,25:08:96,3,3,0,2011
TM06NKWFG3,PL45BM1ENF,3,12,389,371,170,615,64.8,61.8,2,2,13,8,48,66:05:88,3,3,6,2011
TM06NKWFG3,PL45BM1ENF,3,12,331,413,209,602,55.2,68.8,1,2,12,7,37,69:39:76,3,6,6,2011
TM06NKWFG3,PL45BM1ENF,3,13,178,357,193,598,29.7,59.5,2,2,6,9,41,74:42:56,6,6,9,2011
TM06NKWFG3,PL45BM1ENF,3,14,335,460,205,601,55.8,76.7,1,1,12,5,31,81:16:96,11,13,12,2011
TM06NKWFG3,PL45BM1ENF,3,2,351,462,212,643,58.5,77.0,2,2,12,5,33,4:43:12,0,0,0,2011
TM06NKWFG3,PL45BM1ENF,3,4,259,409,232,643,43.2,68.2,2,2,9,7,33,13:17:28,0,0,0,2011
TM06NKWFG3,PL45BM1ENF,3,8,38,460,256,617,6.3,76.7,2,1,2,5,37,37:55:16,5,5,0,2011
TM06NKWFG3,PL45BM1ENF,3,11,292,490,211,601,48.7,81.7,1,2,10,4,23,58:16:24,5,8,7,2011
TM06NKWFG3,PL45BM1ENF,3,13,287,483,212,602,47.8,80.5,1,2,10,4,23,66:53:20,8,11,7,2011
TM06NKWFG3,PL253J2D54,3,13,83,323,336,620,13.8,53.8,2,2,3,10,51,69:13:56,11,11,7,2011
TM06NKWFG3,PL45BM1ENF,3,15,62,461,213,606,10.3,76.8,1,1,3,5,34,78:21:00,16,18,7,2011
TM06NKWFG3,PL253J2D54,3,16,24,455,217,599,4.0,75.8,1,1,1,5,39,93:37:08,23,25,7,2011
TM06NKWFG3,PL45BM1ENF,3,6,84,347,190,642,14.0,57.8,2,2,3,9,47,30:38:32,0,0,6,2011
TM06NKWFG3,PL45BM1ENF,3,7,404,456,205,607,67.3,76.0,1,1,14,5,40,34:33:80,5,7,6,2011
TM06NKWFG3,PL253J2D54,1,9,89,299,199,600,14.8,49.8,1,2,3,11,54,51:21:48,7,10,12,2011
TM0BQ1S9RY,PL8SYLEMRU,1,5,173,313,272,628,28.8,52.2,2,2,6,10,48,28:37:24,0,0,10,2011
TM0BQ1S9RY,PL8SYLEMRU,1,8,212,508,212,605,35.3,84.7,1,1,8,4,15,43:50:76,5,7,17,2011
TM0BQ1S9RY,PL8SYLEMRU,1,8,151,463,242,643,25.2,77.2,1,2,6,5,25,46:56:00,7,10,17,2011
TM0BQ1S9RY,PL8SYLEMRU,1,8,203,443,208,600,33.8,73.8,1,2,7,6,26,48:59:56,10,13,17,2011
TM0BQ1S9RY,PL8SYLEMRU,1,12,235,420,213,611,39.2,70.0,1,2,8,6,30,68:47:76,13,16,29,2011
TM0BQ1S9RY,PL8SYLEMRU,1,14,413,448,207,602,68.8,74.7,1,1,14,6,42,85:39:84,21,23,32,2011
TM0BQ1S9RY,PLJGZLMA5U,3,2,37,446,209,610,6.2,74.3,1,1,2,6,39,0.459768519,5,7,0,2011
TM0BQ1S9RY,PLJGZLMA5U,3,2,47,439,235,601,7.8,73.2,2,1,2,6,38,13:35:44,12,12,0,2011
TM0BQ1S9RY,PLJGZLMA5U,3,8,266,400,221,600,44.3,66.7,1,2,9,7,35,40:24:32,12,15,3,2011
TM0BQ1S9RY,PLJGZLMA5U,3,9,389,451,203,602,64.8,75.2,1,1,13,5,39,51:53:96,20,22,6,2011
TM0BQ1S9RY,PLJGZLMA5U,3,10,192,520,211,607,32.0,86.7,1,1,7,3,14,56:06:24,27,29,6,2011
TM0BQ1S9RY,PLJGZLMA5U,3,10,50,442,221,608,8.3,73.7,1,2,2,6,37,59:48:00,29,32,6,2011
TM0BQ1S9RY,PLJGZLMA5U,3,11,13,429,212,604,2.2,71.5,1,1,1,6,43,64:45:28,37,39,6,2011
TM0BQ1S9RY,PLJGZLMA5U,3,7,81,417,262,622,13.5,69.5,2,2,3,7,37,30:05:60,0,0,17,2011
TM0BQ1S9RY,PLJGZLMA5U,3,8,28,382,266,591,4.7,63.7,2,2,1,8,47,35:23:20,0,0,17,2011
TM0BQ1S9RY,PLJGZLMA5U,3,9,105,359,197,633,17.5,59.8,2,2,4,9,44,43:27:36,0,0,17,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,11,30,435,221,614,5.0,72.5,1,1,1,6,41,54:17:60,5,7,20,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,16,307,473,209,600,51.2,78.8,1,1,11,5,27,80:06:40,12,14,30,2011
TM0BQ1S9RY,PLJGZLMA5U,3,8,368,361,160,617,61.3,60.2,2,2,13,8,48,43:19:32,0,0,6,2011
TM0BQ1S9RY,PLJGZLMA5U,3,9,148,473,205,602,24.7,78.8,1,2,5,5,24,49:33:84,0,3,6,2011
TM0BQ1S9RY,PLJGZLMA5U,3,10,397,416,173,605,66.2,69.3,2,1,14,7,44,55:41:28,8,8,6,2011
TM0BQ1S9RY,PLJGZLMA5U,3,14,297,397,212,606,49.5,66.2,1,2,10,7,37,73:12:40,8,11,9,2011
TM0BQ1S9RY,PLJGZLMA5U,3,15,277,482,204,608,46.2,80.3,1,2,10,4,23,82:10:12,11,14,9,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,1,110,470,220,605,18.3,78.3,1,2,4,5,27,4:04:44,0,3,0,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,4,269,497,211,611,44.8,82.8,1,1,9,4,20,17:59:16,8,10,0,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,7,139,460,211,604,23.2,76.7,1,2,5,5,26,36:54:92,10,13,3,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,7,171,505,211,604,28.5,84.2,1,1,6,4,17,39:26:08,18,20,3,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,13,64,464,187,602,10.7,77.3,2,1,3,5,33,68:53:72,25,25,20,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,14,328,367,230,643,54.7,61.2,2,2,11,8,44,79:16:32,25,25,20,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,1,207,352,251,619,34.5,58.7,2,2,7,9,41,0.197638889,0,0,0,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,4,333,352,205,610,55.5,58.7,1,2,12,9,46,18:55:00,0,3,0,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,7,172,520,212,602,28.7,86.7,1,2,6,3,15,30:39:80,3,6,0,2011
TM0BQ1S9RY,PLJGZLMA5U,3,11,373,434,181,601,62.2,72.3,2,1,13,6,39,52:59:96,11,11,6,2011
TM0BQ1S9RY,PLJGZLMA5U,3,12,194,541,210,608,32.3,90.2,1,1,7,2,10,57:56:52,16,18,6,2011
TM0BQ1S9RY,PLJGZLMA5U,3,12,287,464,196,605,47.8,77.3,1,1,10,5,26,61:33:72,23,25,6,2011
TM0BQ1S9RY,PLJGZLMA5U,3,14,267,466,202,613,44.5,77.7,1,1,9,5,24,70:13:72,30,32,6,2011
TM0BQ1S9RY,PLJGZLMA5U,3,1,67,448,226,643,11.2,74.7,2,2,3,6,35,7:20:20,0,0,0,2011
TM0BQ1S9RY,PLJGZLMA5U,3,2,260,503,205,611,43.3,83.8,1,2,9,4,18,11:50:44,0,3,0,2011
TM0BQ1S9RY,PLJGZLMA5U,3,6,170,431,214,602,28.3,71.8,1,2,6,6,29,27:20:88,3,6,6,2011
TM0BQ1S9RY,PLJGZLMA5U,3,6,90,356,242,620,15.0,59.3,2,2,3,9,45,30:17:88,6,6,6,2011
TM0BQ1S9RY,PL1G463SDY,3,2,11,448,191,627,1.8,74.7,2,1,1,6,42,0.375092593,5,5,0,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,3,46,460,241,604,7.7,76.7,2,1,2,5,36,0.509351852,10,10,0,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,7,208,539,210,601,34.7,89.8,1,1,7,3,10,33:16:28,15,17,5,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,8,58,443,190,608,9.7,73.8,2,1,2,6,36,37:42:44,22,22,5,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,10,157,513,217,616,26.2,85.5,1,1,6,3,17,50:28:28,27,29,5,2011
TM0BQ1S9RY,PL48Y1O4IZ,3,10,400,445,156,619,66.7,74.2,2,1,14,6,41,54:26:36,34,34,5,2011
TM0BQ1S9RY,PL15Z8VMUH,3,12,407,421,204,613,67.8,70.2,1,1,14,6,44,66:25:52,39,41,5,2011
TM0BQ1S9RY,PL15Z8VMUH,3,13,257,512,204,615,42.8,85.3,1,1,9,3,17,73:24:56,46,48,5,2011
TM0BQ1S9RY,PL15Z8VMUH,3,14,358,438,211,608,59.7,73.0,1,1,12,6,37,76:00:32,53,55,5,2011
TM0BQ1S9RY,PL15Z8VMUH,3,14,5,425,176,643,0.8,70.8,2,1,1,6,45,80:37:92,60,60,5,2011
TM0BQ1S9RY,PL15Z8VMUH,3,16,343,452,215,602,57.2,75.3,1,1,12,5,33,89:34:48,65,67,5,2011
TM0BQ1S9RY,PLJGZLMA5U,3,2,68,458,270,609,11.3,76.3,2,1,3,5,33,8:21:32,5,5,0,2011
TM0BQ1S9RY,PLJGZLMA5U,3,2,14,434,214,608,2.3,72.3,1,1,1,6,43,0.459351852,10,12,0,2011
TM0BQ1S9RY,PLJGZLMA5U,3,3,231,546,209,603,38.5,91.0,1,1,8,2,10,0.557824074,17,19,0,2011
TM0BQ1S9RY,PLJGZLMA5U,3,3,210,554,209,602,35.0,92.3,1,1,7,2,8,16:38:04,24,26,0,2011
TM0BQ1S9RY,PLJGZLMA5U,3,5,169,501,214,604,28.2,83.5,1,1,6,4,18,23:43:08,31,33,0,2011
TM0BQ1S9RY,PLJGZLMA5U,3,7,182,532,204,601,30.3,88.7,1,1,7,3,12,37:33:72,38,40,5,2011
TM0BQ1S9RY,PLJGZLMA5U,3,8,32,439,203,601,5.3,73.2,1,1,2,6,40,41:18:24,45,47,5,2011
